tweet_id,username,name,creation_date,text,location
1701389710642540547,NancyGCND,Nancy Gerber,Tue Sep 12 00:18:11 +0000 2023,"Yellowknife obstetrics unit still closed after fire evacuation #CanadaHealth #HealthCanada #HealthyCanadians [Video] Dr. Claudia Kraft, medical director for the Northwest Territories, says many health services are back up and running after a major fire… https://t.co/kXHvITsAXH",
1701725584550764652,CabinRadio,Cabin Radio,Tue Sep 12 22:32:50 +0000 2023,"A flood during Yellowknife's evacuation has ruined thousands of items at the Salvation Army Thrift Store and caused damage that'll take weeks to repair.
https://t.co/fWcoLZ5TAS","Yellowknife, NT"
1701692154618487145,TrueEager,True North Eager Beaver Podcast (he/him/Mr Beaver),Tue Sep 12 20:20:00 +0000 2023,"🎙️True North Eager Beaver Interview Project🎙️
Ep. 3⃣3⃣

Roxane Poulin, a resident of Yellowknife shares her take on the evacuation of the capital due to wildfire.

🌄🦫The Daily Beaver Morning Show🦫🌅
Ep. 2️⃣0️⃣0️⃣
Yellowknife
[2023/09/01]
[⏰1 hr 08 mins]

https://t.co/d4Auf4COD3",Great White North BeaverLodge 
1701616657251377581,calmecam,Douglas Connors - Kindness Is Power (he/him),Tue Sep 12 15:20:00 +0000 2023,"🎙️True North Eager Beaver Interview Project🎙️
Ep. 3⃣3⃣ 

Roxane Poulin, a resident of Yellowknife shares her take on the evacuation of the capital due to wildfire.

🌄🦫The Daily Beaver Morning Show🦫🌅
Ep. 2️⃣0️⃣0️⃣
Yellowknife
[2023/09/01]
[⏰1 hr 08 mins]

https://t.co/y5WA7R1stZ",Allergic to energy vampires
1702107599309799713,LSpooner2,Luke Spooner,Wed Sep 13 23:50:49 +0000 2023,"Our journey to return home started today. 27 days ago we evacuated Yellowknife not sure when we would return. In Red Dee,r we welcomed a new member to our family. We are so so grateful to those who provided shelter, medical care and baby supplies during our evacuation. https://t.co/zwJ9uKqKVV",Yellowknife
1701981563876208740,CBCNews,CBC News,Wed Sep 13 15:30:00 +0000 2023,"It has been a week since the evacuation order for Yellowknife was lifted and residents were allowed back home, but schools and hospitals are still working on the return to normal. https://t.co/75GwpM6vGD",Canada
1701971640299536825,Bballshoeguide,News Funda,Wed Sep 13 14:50:34 +0000 2023,"1 week after end of evacuation order, Yellowknife schools, hospital still getting back on track
https://t.co/nhNaFICoja",
1702075940015108205,weathernetwork,The Weather Network,Wed Sep 13 21:45:01 +0000 2023,"Schools and hospitals in #Yellowknife are still working on a return to normal, one week after the evacuation order for the area was lifted.  https://t.co/BlB2M9td2r",Canada
1701977789795340424,CBCbrief,CBCbrief - CBC News headlines,Wed Sep 13 15:15:00 +0000 2023,"It has been one week since the evacuation order for Yellowknife was lifted and residents were allowed back home, but schools and hospitals are still working on the return to normal. https://t.co/Bj0X2m1FlK",
1701752552855867429,TrueEager,True North Eager Beaver Podcast (he/him/Mr Beaver),Wed Sep 13 00:20:00 +0000 2023,"🎙️True North Eager Beaver Interview Project🎙️
Ep. 3⃣3⃣

Roxane Poulin, a resident of Yellowknife shares her take on the evacuation of the capital due to wildfire.

🌄🦫The Daily Beaver Morning Show🦫🌅
Ep. 2️⃣0️⃣0️⃣
Yellowknife
[2023/09/01]
[⏰1 hr 08 mins]

https://t.co/d4Auf4CgNv",Great White North BeaverLodge 
1702042973951668628,Melissa_Lem,Dr. Melissa Lem,Wed Sep 13 19:34:02 +0000 2023,"@courtghoward @20 @CarAdrianH @cathmckenna @ojistohhorn @Tzeporah @GCHAlliance @CAPE_ACME @ph_alliance @jvipondmd @c_pdesrosiers @AlanDangour @TomHale_ You killed it, @courtghoward. I was also feeling both guilt and relief that my work stint in Yellowknife right after the Summit was cancelled the day before our talk because of the evacuation!","Vancouver, British Columbia"
1702044083286397074,eyeonthearctic,RCI-EyeOnTheArctic,Wed Sep 13 19:38:26 +0000 2023,"1 week after the evacuation order has been lifted, Yellowknife schools and hospital still working to get back on track. Lot of things still need to be done before things are really back to normal.

Via @CBC 

#Schools
#hospitals 
#Evacuations
#nwt 

https://t.co/3Hrb3JrBK2",Radio Canada International
1702215241457967315,Theresa70948126,Theresa Robinson,Thu Sep 14 06:58:33 +0000 2023,Northview renters in Yellowknife discover default tenant insurance won't cover evacuation costs https://t.co/jlErLKRN6j,
1702362826260750342,CBCbrief,CBCbrief - CBC News headlines,Thu Sep 14 16:45:00 +0000 2023,The evacuation of Yellowknife last month disrupted the normal supply chain for groceries to reach other N.W.T. communities. Things are starting to get back to normal. https://t.co/uKHjnR9skM,
1702675827521917337,CabinRadio,Cabin Radio,Fri Sep 15 13:28:46 +0000 2023,"Yellowknife's farmers' market will come back for one more week, on September 19, to partly make up for its enforced absence during the city's evacuation.
https://t.co/oQLBoNHBsc","Yellowknife, NT"
